id,t,px,py,pz,theta
33.0,0.0,784.6284409633314,1850.8452417622607,0.0,0.0
34.0,0.0,1704.7695567168823,1771.8758079752647,0.0,0.0
35.0,0.0,1867.231909716563,1301.8041603709364,0.0,0.0
36.0,0.0,457.85861085148093,2737.199815304058,0.0,0.0
37.0,0.0,2208.796755071071,600.4758176839916,0.0,0.0
38.0,0.0,282.9356178253205,932.5339889265979,0.0,0.0
39.0,0.0,1938.7888370349056,2196.1608695530726,0.0,0.0
40.0,0.0,213.81936977471608,2714.323495320941,0.0,0.0
41.0,0.0,1831.6338776344696,2048.732281365439,0.0,0.0
42.0,0.0,1063.880762960877,1058.6126057873983,0.0,0.0
43.0,0.0,2093.1719762063426,1525.5902643478141,0.0,0.0
44.0,0.0,2005.3011431988045,1930.5878347471698,0.0,0.0
45.0,0.0,1631.2614459056374,2304.2270386485593,0.0,0.0
46.0,0.0,1153.8216888876807,2719.877210113526,0.0,0.0
47.0,0.0,772.6011847402253,3019.0982319583,0.0,0.0
48.0,0.0,1963.090276822118,2270.036628168053,0.0,0.0
49.0,0.0,1310.9376642950797,1403.2465010382505,0.0,0.0
50.0,0.0,2220.512262195478,693.2507564308785,0.0,0.0
51.0,0.0,664.3638122154753,1500.547216056044,0.0,0.0
52.0,0.0,290.1818444738057,2948.4265490870043,0.0,0.0
53.0,0.0,1781.5823478123057,2191.0926611237514,0.0,0.0
54.0,0.0,1811.4331343565473,1397.343276341082,0.0,0.0
55.0,0.0,1541.1255110210702,2008.162443158546,0.0,0.0
56.0,0.0,1282.0586042791633,1779.3484554197858,0.0,0.0
57.0,0.0,2057.623285592386,972.2204677506104,0.0,0.0
58.0,0.0,1965.3240442512267,1823.7925937939415,0.0,0.0
59.0,0.0,53.578857361200924,1015.4747743752112,0.0,0.0
60.0,0.0,162.02370785605422,2562.4948219300736,0.0,0.0
61.0,0.0,553.8256506474074,3146.978593307536,0.0,0.0
62.0,0.0,2153.500558301577,774.0744549604111,0.0,0.0
63.0,0.0,1212.539184540616,1963.122600392543,0.0,0.0
64.0,0.0,1991.3590640004868,1134.535165607683,0.0,0.0
65.0,0.0,944.7161627328187,2238.990667371078,0.0,0.0
66.0,0.0,819.1617026450625,1063.3440513125265,0.0,0.0
67.0,0.0,1846.6537419696992,2234.742660226212,0.0,0.0
68.0,0.0,574.9162635605359,2641.4366797476296,0.0,0.0
69.0,0.0,1673.2937443433166,1392.9928630329355,0.0,0.0
70.0,0.0,675.1453131751668,2853.8005160880516,0.0,0.0
71.0,0.0,1987.0149907807156,1608.1107755403873,0.0,0.0
72.0,0.0,1610.5208439737992,1268.9060318523664,0.0,0.0
73.0,0.0,1786.9178048025442,1972.7719067974533,0.0,0.0
74.0,0.0,1709.2093605729733,2575.92211909073,0.0,0.0
75.0,0.0,1151.5584750069604,1342.9665880093196,0.0,0.0
76.0,0.0,263.4809598777928,694.8750452663731,0.0,0.0
77.0,0.0,1879.6860041950129,2129.4398933252405,0.0,0.0
78.0,0.0,489.84059598053176,1212.540828547463,0.0,0.0
79.0,0.0,79.21733737956231,2300.2411314302253,0.0,0.0
80.0,0.0,971.5921105258733,2884.9574806380624,0.0,0.0
81.0,0.0,242.61745333553725,833.3254488871594,0.0,0.0
82.0,0.0,1620.1418942176442,1570.0501228972257,0.0,0.0
83.0,0.0,1866.815686961859,1239.4487051940368,0.0,0.0
84.0,0.0,1900.8882179582156,2186.438615262081,0.0,0.0
85.0,0.0,1690.4486121249404,2120.431746854899,0.0,0.0
86.0,0.0,258.1680136461963,1040.1461992502655,0.0,0.0
87.0,0.0,1710.88650390398,2432.075536558994,0.0,0.0
88.0,0.0,1963.5539374907225,2294.99780893092,0.0,0.0
89.0,0.0,1975.456220109613,2257.40677550761,0.0,0.0
90.0,0.0,1620.458410388491,1321.6344509652683,0.0,0.0
91.0,0.0,401.6620008970199,2157.23075079356,0.0,0.0
92.0,0.0,1642.5564438456943,1704.9482087634203,0.0,0.0
93.0,0.0,495.8056171206684,3026.844434488375,0.0,0.0
94.0,0.0,649.7685249130143,2499.193009792717,0.0,0.0
95.0,0.0,1376.779094238682,1858.3309346466729,0.0,0.0
96.0,0.0,1911.0387982932111,2292.3220594233694,0.0,0.0
97.0,0.0,1785.2521060691993,2234.16519985076,0.0,0.0
98.0,0.0,1715.3817224346087,1454.8791051703176,0.0,0.0
99.0,0.0,2488.2651582664803,286.74579006079296,0.0,0.0
