id,t,px,py,pz,theta
0,0,1907.9601334289546,2180.469352053423,0,0
0,1,1907.9601334289546,2180.469352053423,0,0
0,2,1907.9601334289546,2180.469352053423,0,0
0,3,1907.9601334289546,2180.469352053423,0,0
0,4,1907.9601334289546,2180.469352053423,0,0
0,5,1907.9601334289546,2180.469352053423,0,0
0,6,1907.9601334289546,2180.469352053423,0,0
0,7,1907.9601334289546,2180.469352053423,0,0
0,8,1907.9601334289546,2180.469352053423,0,0
0,9,1907.9601334289546,2180.469352053423,0,0
0,10,1907.9601334289546,2180.469352053423,0,0
0,11,1907.9601334289546,2180.469352053423,0,0
0,12,1907.9601334289546,2180.469352053423,0,0
0,13,1907.9601334289546,2180.469352053423,0,0
0,14,1907.9601334289546,2180.469352053423,0,0
0,15,1907.9601334289546,2180.469352053423,0,0
0,16,1907.9601334289546,2180.469352053423,0,0
0,17,1907.9601334289546,2180.469352053423,0,0
0,18,1907.9601334289546,2180.469352053423,0,0
0,19,1907.9601334289546,2180.469352053423,0,0
0,20,1907.9601334289546,2180.469352053423,0,0
0,21,1907.9601334289546,2180.469352053423,0,0
0,22,1907.9601334289546,2180.469352053423,0,0
0,23,1907.9601334289546,2180.469352053423,0,0
0,24,1907.9601334289546,2180.469352053423,0,0
0,25,1907.9601334289546,2180.469352053423,0,0
0,26,1907.9601334289546,2180.469352053423,0,0
0,27,1907.9601334289546,2180.469352053423,0,0
0,28,1907.9601334289546,2180.469352053423,0,0
0,29,1907.9601334289546,2180.469352053423,0,0
0,30,1907.9601334289546,2180.469352053423,0,0
0,31,1907.9601334289546,2180.469352053423,0,0
0,32,1907.9601334289546,2180.469352053423,0,0
0,33,1907.9601334289546,2180.469352053423,0,0
0,34,1907.9601334289546,2180.469352053423,0,0
0,35,1907.9601334289546,2180.469352053423,0,0
0,36,1907.9601334289546,2180.469352053423,0,0
0,37,1907.9601334289546,2180.469352053423,0,0
0,38,1907.9601334289546,2180.469352053423,0,0
0,39,1907.9601334289546,2180.469352053423,0,0
0,40,1907.9601334289546,2180.469352053423,0,0
0,41,1907.9601334289546,2180.469352053423,0,0
0,42,1907.9601334289546,2180.469352053423,0,0
0,43,1907.9601334289546,2180.469352053423,0,0
0,44,1907.9601334289546,2180.469352053423,0,0
0,45,1907.9601334289546,2180.469352053423,0,0
0,46,1907.9601334289546,2180.469352053423,0,0
0,47,1907.9601334289546,2180.469352053423,0,0
0,48,1907.9601334289546,2180.469352053423,0,0
0,49,1907.9601334289546,2180.469352053423,0,0
0,50,1907.9601334289546,2180.469352053423,0,0
0,51,1907.9601334289546,2180.469352053423,0,0
0,52,1907.9601334289546,2180.469352053423,0,0
0,53,1907.9601334289546,2180.469352053423,0,0
0,54,1907.9601334289546,2180.469352053423,0,0
0,55,1907.9601334289546,2180.469352053423,0,0
0,56,1907.9601334289546,2180.469352053423,0,0
0,57,1907.9601334289546,2180.469352053423,0,0
0,58,1907.9601334289546,2180.469352053423,0,0
0,59,1907.9601334289546,2180.469352053423,0,0
0,60,1907.9601334289546,2180.469352053423,0,0
0,61,1907.9601334289546,2180.469352053423,0,0
0,62,1907.9601334289546,2180.469352053423,0,0
0,63,1907.9601334289546,2180.469352053423,0,0
0,64,1907.9601334289546,2180.469352053423,0,0
0,65,1907.9601334289546,2180.469352053423,0,0
0,66,1907.9601334289546,2180.469352053423,0,0
0,67,1907.9601334289546,2180.469352053423,0,0
0,68,1907.9601334289546,2180.469352053423,0,0
0,69,1907.9601334289546,2180.469352053423,0,0
0,70,1907.9601334289546,2180.469352053423,0,0
0,71,1907.9601334289546,2180.469352053423,0,0
0,72,1907.9601334289546,2180.469352053423,0,0
0,73,1907.9601334289546,2180.469352053423,0,0
0,74,1907.9601334289546,2180.469352053423,0,0
0,75,1907.9601334289546,2180.469352053423,0,0
0,76,1907.9601334289546,2180.469352053423,0,0
0,77,1907.9601334289546,2180.469352053423,0,0
0,78,1907.9601334289546,2180.469352053423,0,0
0,79,1907.9601334289546,2180.469352053423,0,0
0,80,1907.9601334289546,2180.469352053423,0,0
0,81,1907.9601334289546,2180.469352053423,0,0
0,82,1907.9601334289546,2180.469352053423,0,0
0,83,1907.9601334289546,2180.469352053423,0,0
0,84,1907.9601334289546,2180.469352053423,0,0
0,85,1907.9601334289546,2180.469352053423,0,0
0,86,1907.9601334289546,2180.469352053423,0,0
0,87,1907.9601334289546,2180.469352053423,0,0
0,88,1907.9601334289546,2180.469352053423,0,0
0,89,1907.9601334289546,2180.469352053423,0,0
0,90,1907.9601334289546,2180.469352053423,0,0
0,91,1907.9601334289546,2180.469352053423,0,0
0,92,1907.9601334289546,2180.469352053423,0,0
0,93,1907.9601334289546,2180.469352053423,0,0
0,94,1907.9601334289546,2180.469352053423,0,0
0,95,1907.9601334289546,2180.469352053423,0,0
0,96,1907.9601334289546,2180.469352053423,0,0
0,97,1907.9601334289546,2180.469352053423,0,0
0,98,1907.9601334289546,2180.469352053423,0,0
0,99,1907.9601334289546,2180.469352053423,0,0
0,100,1907.9601334289546,2180.469352053423,0,0
1,0,248.49800615761788,698.2712109136144,0,0
1,1,248.49800615761788,698.2712109136144,0,0
1,2,248.49800615761788,698.2712109136144,0,0
1,3,248.49800615761788,698.2712109136144,0,0
1,4,248.49800615761788,698.2712109136144,0,0
1,5,248.49800615761788,698.2712109136144,0,0
1,6,248.49800615761788,698.2712109136144,0,0
1,7,248.49800615761788,698.2712109136144,0,0
1,8,248.49800615761788,698.2712109136144,0,0
1,9,248.49800615761788,698.2712109136144,0,0
1,10,248.49800615761788,698.2712109136144,0,0
1,11,248.49800615761788,698.2712109136144,0,0
1,12,248.49800615761788,698.2712109136144,0,0
1,13,248.49800615761788,698.2712109136144,0,0
1,14,248.49800615761788,698.2712109136144,0,0
1,15,248.49800615761788,698.2712109136144,0,0
1,16,248.49800615761788,698.2712109136144,0,0
1,17,248.49800615761788,698.2712109136144,0,0
1,18,248.49800615761788,698.2712109136144,0,0
1,19,248.49800615761788,698.2712109136144,0,0
1,20,248.49800615761788,698.2712109136144,0,0
1,21,248.49800615761788,698.2712109136144,0,0
1,22,248.49800615761788,698.2712109136144,0,0
1,23,248.49800615761788,698.2712109136144,0,0
1,24,248.49800615761788,698.2712109136144,0,0
1,25,248.49800615761788,698.2712109136144,0,0
1,26,248.49800615761788,698.2712109136144,0,0
1,27,248.49800615761788,698.2712109136144,0,0
1,28,248.49800615761788,698.2712109136144,0,0
1,29,248.49800615761788,698.2712109136144,0,0
1,30,248.49800615761788,698.2712109136144,0,0
1,31,248.49800615761788,698.2712109136144,0,0
1,32,248.49800615761788,698.2712109136144,0,0
1,33,248.49800615761788,698.2712109136144,0,0
1,34,248.49800615761788,698.2712109136144,0,0
1,35,248.49800615761788,698.2712109136144,0,0
1,36,248.49800615761788,698.2712109136144,0,0
1,37,248.49800615761788,698.2712109136144,0,0
1,38,248.49800615761788,698.2712109136144,0,0
1,39,248.49800615761788,698.2712109136144,0,0
1,40,248.49800615761788,698.2712109136144,0,0
1,41,248.49800615761788,698.2712109136144,0,0
1,42,248.49800615761788,698.2712109136144,0,0
1,43,248.49800615761788,698.2712109136144,0,0
1,44,248.49800615761788,698.2712109136144,0,0
1,45,248.49800615761788,698.2712109136144,0,0
1,46,248.49800615761788,698.2712109136144,0,0
1,47,248.49800615761788,698.2712109136144,0,0
1,48,248.49800615761788,698.2712109136144,0,0
1,49,248.49800615761788,698.2712109136144,0,0
1,50,248.49800615761788,698.2712109136144,0,0
1,51,248.49800615761788,698.2712109136144,0,0
1,52,248.49800615761788,698.2712109136144,0,0
1,53,248.49800615761788,698.2712109136144,0,0
1,54,248.49800615761788,698.2712109136144,0,0
1,55,248.49800615761788,698.2712109136144,0,0
1,56,248.49800615761788,698.2712109136144,0,0
1,57,248.49800615761788,698.2712109136144,0,0
1,58,248.49800615761788,698.2712109136144,0,0
1,59,248.49800615761788,698.2712109136144,0,0
1,60,248.49800615761788,698.2712109136144,0,0
1,61,248.49800615761788,698.2712109136144,0,0
1,62,248.49800615761788,698.2712109136144,0,0
1,63,248.49800615761788,698.2712109136144,0,0
1,64,248.49800615761788,698.2712109136144,0,0
1,65,248.49800615761788,698.2712109136144,0,0
1,66,248.49800615761788,698.2712109136144,0,0
1,67,248.49800615761788,698.2712109136144,0,0
1,68,248.49800615761788,698.2712109136144,0,0
1,69,248.49800615761788,698.2712109136144,0,0
1,70,248.49800615761788,698.2712109136144,0,0
1,71,248.49800615761788,698.2712109136144,0,0
1,72,248.49800615761788,698.2712109136144,0,0
1,73,248.49800615761788,698.2712109136144,0,0
1,74,248.49800615761788,698.2712109136144,0,0
1,75,248.49800615761788,698.2712109136144,0,0
1,76,248.49800615761788,698.2712109136144,0,0
1,77,248.49800615761788,698.2712109136144,0,0
1,78,248.49800615761788,698.2712109136144,0,0
1,79,248.49800615761788,698.2712109136144,0,0
